Y,X1,X2,X3
177024090,446,705,563
73406010,659,395,282
12735450,21,650,933
359717722,637,578,977
33238440,727,180,254
222823412,916,413,589
26034750,750,171,203
3485520,206,188,90
287385000,805,500,714
83401600,670,389,320
136566780,617,310,714
14630625,135,375,289
126584640,252,598,840
279951308,637,562,782
368227200,634,968,600
384998610,465,878,943
108489348,564,603,319
76005216,118,648,994
358680,735,122,4
74218123,383,893,217
9814350,195,719,70
80791594,809,167,598
615087864,744,873,947
196913948,484,437,931
8924740,22,565,718
263353872,683,831,464
176484672,882,338,592
3051620,26,242,485
5378912,88,148,413
204545888,568,457,788
142037280,490,976,297
121558320,999,195,624
138071088,321,464,927
2230800,169,16,825
1114560,18,72,860
12886250,325,610,65
285272202,417,802,853
18448162,713,34,761
311619148,877,421,844
5728272,571,132,76
85787052,843,412,247
39460824,598,156,423
18843375,461,75,545
20972504,161,857,152
3180540,237,22,610
25588535,115,239,931
196108530,214,921,995
104311125,135,775,997
156471224,962,314,518
11856936,793,56,267
60470910,262,669,345
74847696,392,242,789
280700280,805,668,522
51019000,815,313,200
5436600,68,82,975
16508492,589,91,308
53176176,648,282,291
57264636,143,906,442
55939338,126,923,481
133730870,223,910,659
83129408,304,274,998
60221700,525,132,869
243890640,588,620,669
156874968,243,888,727
28684152,933,36,854
39066360,565,804,86
36974707,631,761,77
90944392,506,262,686
70851960,230,774,398
150977590,485,491,634
2596512,731,37,96
103281055,193,817,655
96215670,954,877,115
3349248,8,588,712
49937328,963,112,463
126567000,168,875,861
22968897,287,103,777
289860710,607,901,530
145742688,938,996,156
83004480,540,739,208
3221775,135,37,645
24413730,443,165,334
7481844,548,111,123
504798273,861,879,667
40984944,208,231,853
17092688,211,976,83
50708322,823,489,126
191943584,784,326,751
44118360,66,857,780
310498200,876,510,695
172194880,704,355,689
104231565,201,573,905
21792240,114,540,354
9829728,72,186,734
798102360,860,946,981
145402320,497,345,848
407757168,696,962,609
22268952,787,36,786
457952412,978,911,514
26257378,973,206,131
129045852,321,468,859
1460572,457,799,4
506352222,873,934,621
84761820,111,890,858
15670400,472,415,80
9087510,321,298,95
260192156,763,641,532
37148496,276,506,266
141845004,294,573,842
117880182,427,441,626
17041860,57,604,495
52187450,425,179,686
69345465,159,733,595
21478872,276,167,466
61366656,494,647,192
7584516,867,18,486
346111986,523,814,813
55285020,476,435,267
46584972,922,401,126
62384868,364,417,411
127910552,154,878,946
106078936,172,769,802
225235872,414,919,592
90778816,829,236,464
424328058,693,918,667
58761018,783,157,478
60762380,862,742,95
232337168,437,658,808
173623122,642,453,597
96264730,662,229,635
328730400,712,972,475
281068515,959,501,585
233826075,765,615,497
20504040,68,874,345
520803608,724,758,949
86778450,825,141,746
64418541,811,913,87
189014322,778,483,503
203261760,960,793,267
10664576,754,442,32
18102600,600,339,89
59480616,933,104,613
105202760,659,260,614
6765957,209,33,981
200580704,928,331,653
185911600,991,200,938
210493728,288,843,867
17172540,295,196,297
4661575,937,25,199
54578700,745,555,132
31482708,731,148,291
4014400,772,260,20
242450544,644,916,411
26619235,995,31,863
239518500,865,355,780
40727232,728,259,216
9285423,203,79,579
122135040,320,558,684
72293760,630,176,652
30508920,45,984,689
49190904,382,882,146
115017276,452,363,701
128495000,155,829,1000
37488948,214,582,301
131546442,867,709,214
499182318,999,866,577
280773360,986,452,630
12948128,139,284,328
268780048,673,872,458
18928503,347,261,209
85480450,355,995,242
10548860,302,70,499
158669948,284,701,797
31536630,129,562,435
74879000,350,563,380
384791715,457,891,945
31600368,162,296,659
800684904,867,958,964
415035,9,115,401
279877124,998,281,998
438864750,790,823,675
5490023,287,407,47
34647200,368,269,350
27505895,565,547,89
71103996,204,669,521
35579346,841,66,641
35527888,337,176,599
241546536,927,658,396
2305000,461,200,25
59789880,498,290,414
53206478,251,806,263
11725650,367,75,426
268360988,452,623,953
156361716,969,791,204
29110272,736,412,96
2181036,492,143,31
49861875,609,625,131
182114500,797,914,250
322759824,867,848,439
374448690,930,539,747
31077540,39,855,932
570960,4,366,390
11021472,497,176,126
24087500,820,235,125
258253932,899,444,647
33808104,561,248,243
683542400,800,908,941
36539888,77,892,532
35048200,890,895,44
48651282,183,354,751
71544500,443,323,500
509163660,666,890,859
62980096,496,128,992
69837040,724,182,530
117636294,578,537,379
15286720,496,67,460
28780840,440,439,149
27733857,197,281,501
9278280,120,213,363
71945496,933,153,504
144046448,988,889,164
206155872,884,246,948
381572352,672,802,708
57730400,130,976,455
171716864,844,578,352
119913340,547,388,565
301662144,756,652,612
9353267,259,49,737
91770840,305,796,378
6188646,731,102,83
803951874,869,927,998
464809878,909,923,554
736017240,994,861,860
195788280,381,580,886
12132450,150,99,817
48976200,845,70,828
137661550,290,871,545
15541002,981,178,89
94398760,344,773,355
7674726,151,258,197
107730640,808,134,995
1393362,61,282,81
139147800,330,580,727
1070784,88,36,338
315204480,720,629,696
292286764,724,539,749
73643800,790,295,316
6310864,58,116,938
63795732,143,452,987
10068125,125,181,445
33006220,146,962,235
27203547,259,669,157
295030138,494,731,817
714024,633,376,3
137755904,583,284,832
78263300,365,284,755
59683620,709,230,366
257593053,939,691,397
2417324,182,458,29
280640250,690,825,493
51803120,865,152,394
139065081,267,701,743
23178366,361,87,738
2398704,88,118,231
142717239,987,157,921
53695488,154,908,384
380841892,622,778,787
61983320,854,955,76
48289800,984,325,151
48756432,554,193,456
281377488,804,431,812
9406370,295,149,214
2981904,296,438,23
190856520,342,786,710
302993000,950,740,431
140247162,803,558,313
44096112,454,213,456
19547892,351,238,234
12473020,212,205,287
51333744,561,133,688
2440200,83,70,420
268402745,487,695,793
115084728,198,878,662
341814720,793,449,960
178847172,523,531,644
37150848,128,813,357
439787040,584,978,770
120241975,215,841,665
324509328,594,884,618
6019800,20,381,790
138066240,624,740,299
141172440,860,753,218
117836712,296,801,497
9702882,513,49,386
647619300,810,919,870
290101392,873,688,483
10175616,968,24,438
22051368,261,118,716
406177785,723,871,645
2943675,25,189,623
142217460,682,315,662
230692360,295,818,956
227595192,543,433,968
259786800,793,546,600
18849600,800,33,714
155004096,416,442,843
106452816,474,268,838
35135100,143,585,420
61526400,150,442,928
137323956,993,308,449
8790012,604,231,63
26245456,436,404,149
171688230,745,413,558
16694100,900,81,229
53602224,221,326,744
300695004,929,333,972
46036992,508,236,384
110357016,627,392,449
120089480,553,488,445
19077750,375,61,834
117836768,337,784,446
28272420,109,393,660
47891250,495,774,125
280868184,744,537,703
272739488,392,961,724
170858856,434,636,619
354185832,759,641,728
9004800,268,480,70
39914512,583,176,389
14311408,358,526,76
52853262,462,277,413
585511580,859,865,788
188650140,662,826,345
421652700,930,635,714
736280,5,632,233
5116120,46,332,335
194818875,739,285,925
34151040,121,630,448
26073138,318,119,689
34755210,710,259,189
370016640,882,760,552
196069482,497,909,434
368023149,477,813,949
65547720,185,532,666
38533995,415,543,171
33699000,100,478,705
82581800,305,967,280
4827716,89,382,142
43458813,97,743,603
97614000,725,935,144
18952416,51,632,588
642098625,875,739,993
163125200,340,745,644
18260160,827,60,368
617350734,729,987,858
436443490,703,686,905
535983854,866,833,743
362039650,710,595,857
649568,1,848,766
133727814,561,969,246
10864584,216,281,179
58869072,762,888,87
166167016,421,479,824
41886816,876,278,172
5389245,9,943,635
408560031,999,561,729
101352720,915,644,172
250486500,570,470,935
186487095,985,283,669
124053600,825,296,508
6617080,17,740,526
127768925,295,841,515
433371750,679,690,925
576000,600,6,160
94951683,171,599,927
260997308,806,451,718
47797800,670,820,87
756940080,830,948,962
9871488,76,164,792
43975080,828,94,565
3331114,79,58,727
62622252,171,902,406
354582864,722,718,684
59487232,301,386,512
76524084,852,611,147
58916676,993,163,364
68916064,824,103,812
2489760,117,224,95
21278400,320,155,429
2634768,321,54,152
1386480,424,654,5
14380520,460,539,58
22347000,764,45,650
2212546,49,107,422
22832280,522,60,729
39988620,126,894,355
51370592,104,644,767
48169152,694,72,964
37074960,312,510,233
3323544,73,271,168
253159088,728,826,421
54443664,342,268,594
72044005,617,121,965
154356840,990,183,852
2478600,810,17,180
93509985,673,157,885
231329846,458,629,803
24142560,52,636,730
37708420,860,269,163
293084400,805,555,656
791076,2,922,429
142866320,386,487,760
70671813,111,809,787
18385164,249,879,84
426360522,898,983,483
196435400,386,700,727
51327675,243,355,595
51231488,184,616,452
7661684,257,514,58
6436320,345,352,53
233326460,683,551,620
30463320,408,545,137
4088819,133,433,71
512329536,834,648,948
409800274,734,871,641
473168772,802,898,657
85425228,711,196,613
58685445,105,663,843
60295450,265,610,373
92249248,401,316,728
141449520,340,937,444
82338432,386,528,404
50066289,637,123,639
155015520,660,748,314
1970980,187,62,170
1393392,12,203,572
8503716,76,453,247
109321875,975,345,325
127096332,814,982,159
466260774,658,823,861
2897208,153,72,263
319602941,929,413,833
192272400,216,937,950
259362466,649,422,947
296668260,435,706,966
223615056,866,696,371
107369878,206,539,967
80408150,281,590,485
449863470,954,945,499
37285006,337,517,214
57009825,235,599,405
178614240,236,795,952
3010176,39,804,96
8351070,285,98,299
140924416,592,344,692
71299800,264,975,277
17297410,611,745,38
13673604,623,186,118
6729084,94,291,246
261703296,619,576,734
36172086,426,109,779
3338016,436,29,264
168370720,956,259,680
15119652,474,82,389
9902144,248,248,161
278066250,535,945,550
298202112,393,912,832
330677256,908,667,546
4992192,9,856,648
106615608,937,862,132
53242210,635,371,226
20428200,291,260,270
171424617,273,859,731
358708636,884,997,407
55964160,240,347,672
6062080,74,640,128
125600671,619,287,707
247236555,355,863,807
138492936,914,207,732
133142006,779,194,881
603392580,805,886,846
69501888,164,436,972
36479484,999,716,51
19732160,766,112,230
131240928,543,364,664
94952,13,332,22
91705240,215,814,524
398666660,877,595,764
13946800,850,28,586
21878692,74,979,302
145979680,574,289,880
37928520,126,346,870
50458452,418,186,649
693435600,858,900,898
174245220,428,415,981
25492401,867,99,297
108156360,615,356,494
183600918,489,818,459
119626052,637,266,706
41818504,182,527,436
424687410,805,711,742
55077264,88,981,638
7814220,978,10,799
103382576,374,317,872
2120426,562,343,11
268738953,749,597,601
11589864,614,156,121
41606826,327,226,563
87666812,797,214,514
113206940,730,266,583
77472720,267,780,372
213892893,261,851,963
229644870,591,854,455
589284312,941,776,807
160980160,551,415,704
129889144,308,638,661
663637,719,1,923
91952000,821,112,1000
3483949,733,97,49
22366422,633,117,302
869022,121,9,798
421143741,983,789,543
305073510,777,553,710
44991540,733,495,124
85801380,915,394,238
33159168,224,288,514
737548,284,53,49
232212708,819,971,292
401108,596,1,673
104688144,774,232,583
12862520,82,341,460
46942481,571,359,229
98063744,128,947,809
32039220,311,202,510
46901232,306,476,322
162492715,407,427,935
15233288,266,412,139
190523984,854,316,706
548971632,632,902,963
144412,158,457,2
88678800,276,540,595
2020200,370,7,780
185313024,414,538,832
64350720,798,105,768
561456840,831,760,889
24821984,604,44,934
38402760,619,440,141
94259214,618,807,189
76377816,389,486,404
138793984,938,578,256
515947152,678,856,889
88194810,374,395,597
393917440,758,640,812
47752497,449,117,909
3516480,222,220,72
9686632,139,562,124
75132240,367,240,853
20906814,402,131,397
90131000,772,934,125
158041260,611,958,270
8402581,601,31,451
105489109,851,649,191
5180760,810,13,492
106192320,268,635,624
309016674,422,733,999
50880000,424,400,300
130419968,296,784,562
83531448,924,114,793
38212200,325,828,142
559341240,885,796,794
530943,131,579,7
29407131,321,377,243
140622075,891,535,295
69593436,122,737,774
201258750,410,595,825
103021009,277,793,469
27012150,321,85,990
406396800,822,515,960
128192568,574,503,444
50331186,306,327,503
408550656,687,808,736
114418500,420,425,641
84945952,416,941,217
177164130,915,286,677
17846464,349,94,544
89297730,241,414,895
389436000,498,850,920
7048350,69,681,150
202189572,668,507,597
23084544,224,226,456
383303250,911,850,495
253669160,730,436,797
24833536,287,512,169
124709112,216,803,719
172336552,332,922,563
94122,83,54,21
51838059,91,951,599
93744320,460,376,542
10838016,28,504,768
1967616,6,732,448
451950003,843,639,839
35646052,109,331,988
979272,232,469,9
37892106,651,267,218
3739500,12,831,375
21174168,534,862,46
228102144,977,256,912
30425508,186,199,822
272039625,285,979,975
211264800,820,452,570
1276842,86,147,101
34509540,195,586,302
2692440,277,15,648
47270936,881,353,152
170939341,613,647,431
366602643,981,641,583
140874912,992,509,279
12131046,81,458,327
34595220,530,946,69
269430300,370,837,870
17934600,852,421,50
36035280,83,540,804
32957178,919,278,129
396525402,558,959,741
92524977,327,633,447
335194639,533,709,887
112461312,633,694,256
174329946,882,239,827
92151675,231,985,405
160830074,941,194,881
36235800,164,982,225
71463070,782,373,245
45032186,82,653,841
162498032,817,248,802
35236590,233,355,426
204000720,285,913,784
81983040,690,376,316
44143218,249,469,378
249671264,296,866,974
87553596,218,494,813
30811200,105,560,524
212041224,388,582,939
292853880,913,486,660
2388736,4,688,868
49388394,341,606,239
445559296,896,949,524
66521595,415,357,449
307683432,838,558,658
307249783,811,457,829
28341033,203,173,807
574242240,979,832,705
363839208,921,437,904
7020322,199,569,62
